method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
random_G5,175381,warehouse_small_narrow_kiva,stationary,3893,1.9465,1,5,5,0,0.023218931999999998,51.656991685000015,94.71816220000619
bootstrap_only,190142,warehouse_small_narrow_kiva,abrupt,3700,1.85,1,0,0,0,0.070360985,45.61309330500001,92.4811168560118
context_memory_B25,190142,warehouse_small_narrow_kiva,abrupt,3917,1.9585,1,8,25,0,0.18074877099999997,47.94363099100001,103.31170864097658
context_no_reactivation_B25,190142,warehouse_small_narrow_kiva,abrupt,3861,1.9305,1,9,25,0,0.043709350999999994,48.580832954,105.3948201519961
exact_even_B25,190142,warehouse_small_narrow_kiva,abrupt,3927,1.9635,1,25,25,0,0.23479182799999995,47.465683453,104.88874695799313
exact_even_G4,190142,warehouse_small_narrow_kiva,abrupt,3752,1.876,1,4,4,0,0.16302312,48.636267751000005,98.9931148100004
exact_even_G5,190142,warehouse_small_narrow_kiva,abrupt,3842,1.921,1,5,5,0,0.16323658200000002,50.943889808000016,106.19027714800905
js_cap_G5,190142,warehouse_small_narrow_kiva,abrupt,3789,1.8945,1,5,5,0,0.090557319,47.35278425799998,99.3913748569903
random_G5,190142,warehouse_small_narrow_kiva,abrupt,3742,1.871,1,5,5,0,0.022648042,44.93661923999999,94.79752353101503
bootstrap_only,190142,warehouse_small_narrow_kiva,recurrent,3740,1.87,1,0,0,0,0.003053725,49.68812669999998,92.01877767799306
context_memory_B25,190142,warehouse_small_narrow_kiva,recurrent,3924,1.962,1,10,25,0,0.054155905,39.663119637999976,86.4208740380127
context_no_reactivation_B25,190142,warehouse_small_narrow_kiva,recurrent,3784,1.892,1,9,25,0,0.030680293,39.92198817800001,86.20794778497657
exact_even_B25,190142,warehouse_small_narrow_kiva,recurrent,3897,1.9485,1,25,25,0,0.29080003499999996,40.422213549000034,89.90387214400107
exact_even_G4,190142,warehouse_small_narrow_kiva,recurrent,3520,1.76,1,4,4,0,0.117409746,38.53613479899998,82.06709979200969
exact_even_G5,190142,warehouse_small_narrow_kiva,recurrent,3811,1.9055,1,5,5,0,0.021123922000000003,42.85681906499999,89.11553017699043
js_cap_G5,190142,warehouse_small_narrow_kiva,recurrent,3794,1.897,1,5,5,0,0.015173558,37.65556687099999,83.09654723099084
random_G5,190142,warehouse_small_narrow_kiva,recurrent,3877,1.9385,1,5,5,0,0.11594843799999999,47.365037206,89.19263573098578
bootstrap_only,190142,warehouse_small_narrow_kiva,stationary,3928,1.964,1,0,0,0,0.06450781,46.168176955,80.50902963499539
