run_id,scenario_id,method,map_id,workload,n_agents,horizon,decision_interval,shift_steps,task_tape_hash,layout_seed,start_seed,task_seed,execution_seed,controller_seed,completed,throughput,total_wait,active_agent_steps,wait_rate,path_length,shortest_path_length,refresh_count,bootstrap_refresh_count,refresh_rate,budget_violation,wall_time_seconds,controller_seconds,refresh_seconds,bootstrap_refresh_seconds,route_plan_seconds,collision_count,deadlocked
4857f25badec1d8e,865ba087f91821ee,betg_25,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,2206,117,0.468,860,6000,0.14333333333333334,5140,2077,2,1,0.04,1,0.071374375,0.031829129,0.00487275,0.002360209,0.021223119999999998,0,False
f02aff0c1a6685e3,865ba087f91821ee,betg_10,two_corridor,recurring,24,250,5,"[80, 162]",2531bc4c4f521af1,101,10101,20101,30101,2165,117,0.468,860,6000,0.14333333333333334,5140,2077,2,1,0.04,1,0.071984167,0.03163408100000001,0.004913041999999999,0.002330833,0.02202250199999999,0,False
91a2d1ccc0a7f4bb,ec467b12ec864d5d,shortest,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,14031,80,0.32,1034,6000,0.17233333333333334,4966,1441,0,0,0.0,0,0.020598541,0.0,0.0,0.0,0.014340131000000008,0,False
5a01b4bbd477bb3d,ec467b12ec864d5d,always_refresh,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,21276,136,0.544,517,6000,0.08616666666666667,5483,2386,50,1,1.0,0,0.1570795,1.1127e-05,0.11657716499999998,0.002581583,0.023779788000000003,0,False
3c5d2acc6c18156e,ec467b12ec864d5d,always_reuse,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,18486,80,0.32,1034,6000,0.17233333333333334,4966,1441,0,1,0.0,0,0.030068834,7.538999999999998e-06,0.0,0.002545,0.018521250999999996,0,False
e5cef316cc1352b6,ec467b12ec864d5d,periodic_20,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,15641,105,0.42,557,6000,0.09283333333333334,5443,1927,13,1,0.26,0,0.067091416,3.3167e-05,0.029853166999999996,0.002529792,0.023057551000000006,0,False
75b87e76859af7fa,ec467b12ec864d5d,periodic_50,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,15671,67,0.268,826,6000,0.13766666666666666,5174,1272,5,1,0.1,0,0.042302209,3.0168000000000007e-05,0.011655290999999998,0.002572583,0.018874265000000005,0,False
96e41f710e068519,ec467b12ec864d5d,drift_25,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,12975,103,0.412,592,6000,0.09866666666666667,5408,1911,13,1,0.26,0,0.068721125,6.224799999999999e-05,0.031097916000000003,0.0025485,0.022590743999999992,0,False
a08b52de4d742e2d,ec467b12ec864d5d,drift_10,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,12928,70,0.28,787,6000,0.13116666666666665,5213,1286,6,1,0.12,0,0.045239167,4.787799999999999e-05,0.014245042,0.002718166,0.018833617000000007,0,False
5e81c8e05b400e15,ec467b12ec864d5d,betg_25,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,12206,67,0.268,851,6000,0.14183333333333334,5149,1281,3,1,0.06,1,0.079043292,0.037665459,0.007605499999999999,0.002648542,0.021660958999999997,0,False
140cd02b65428e2f,ec467b12ec864d5d,betg_10,two_corridor,recurring,24,250,5,"[70, 178]",1b0598b50109922b,102,10102,20102,30102,12165,67,0.268,851,6000,0.14183333333333334,5149,1281,3,1,0.06,1,0.076377333,0.037549002999999984,0.007483500000000001,0.002693667,0.01953883099999999,0,False
9507b7f76a46bc0b,02aebdc86f1e1eed,shortest,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,24031,82,0.328,1081,6000,0.18016666666666667,4919,1505,0,0,0.0,0,0.02178375,0.0,0.0,0.0,0.015332045000000011,0,False
4a342e84c8840d32,02aebdc86f1e1eed,always_refresh,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,31276,174,0.696,418,6000,0.06966666666666667,5582,3027,50,1,1.0,0,0.158680667,9.083999999999996e-06,0.11313224799999999,0.002593834,0.026341391,0,False
5b468a9bb9752801,02aebdc86f1e1eed,always_reuse,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,28486,82,0.328,1081,6000,0.18016666666666667,4919,1505,0,1,0.0,0,0.031682042,6.996999999999998e-06,0.0,0.002676083,0.019912456999999998,0,False
706261c9b6f6d44e,02aebdc86f1e1eed,periodic_20,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,25641,85,0.34,562,6000,0.09366666666666666,5438,1644,13,1,0.26,0,0.062889334,3.304600000000001e-05,0.028915374,0.002551833,0.020569126000000007,0,False
0643af71e162af77,02aebdc86f1e1eed,periodic_50,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,25671,83,0.332,875,6000,0.14583333333333334,5125,1550,5,1,0.1,0,0.045143459,3.1250000000000014e-05,0.01200796,0.002624125,0.02035308799999999,0,False
156ee00106f81c97,02aebdc86f1e1eed,drift_25,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,22975,81,0.324,643,6000,0.10716666666666666,5357,1522,13,1,0.26,0,0.063057084,5.45e-05,0.030037002,0.002699458,0.019789380999999998,0,False
b6f02bb7a579cb0f,02aebdc86f1e1eed,drift_10,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,22928,71,0.284,819,6000,0.1365,5181,1316,6,1,0.12,0,0.048064,5.262400000000001e-05,0.014374168,0.0025895,0.021076586999999994,0,False
9a99e9b7f81a761c,02aebdc86f1e1eed,betg_25,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,22206,86,0.344,788,6000,0.13133333333333333,5212,1612,5,1,0.1,1,0.084770958,0.03853162499999999,0.011864000999999999,0.002606458,0.021093985000000003,0,False
07713a2fb2ce106c,02aebdc86f1e1eed,betg_10,two_corridor,recurring,24,250,5,"[79, 177]",9e5a03d9afd0a506,103,10103,20103,30103,22165,53,0.212,936,6000,0.156,5064,1013,5,1,0.1,1,0.077786583,0.036359166,0.012267042,0.0025975,0.017985048000000007,0,False
